time [s],Current, Voltage, Wire-feed
1669891569.5999155,3098,325,1
1669891569.6999154,3053,323,1
1669891569.7999153,3056,326,1
1669891569.8999152,3035,291,1
1669891569.9999151,3170,270,1
1669891570.099915,2916,255,1
1669891570.199915,2839,245,1
1669891570.2999148,2181,253,1
1669891570.3999147,2181,253,1
1669891570.4999146,2347,152,1
1669891570.5999146,2347,152,1
1669891570.6999145,2347,152,1
1669891570.7999144,2347,152,1
1669891570.8999143,2347,152,1
1669891570.9999142,2347,152,1
1669891571.099914,2347,152,1
1669891571.199914,2347,152,1
1669891571.299914,2347,152,1
1669891571.3999138,2347,152,1
1669891571.4999137,2347,152,1
1669891571.5999136,2347,152,1
1669891571.6999135,2347,152,1
